Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fill in your catalog information below. Avoid some of the most common errors by making sure: 1) each row contains an item name; 2) an item and its variations have the same category and description; 3) GTINs are 8,12, 13, or 14 characters and contain numbers only; and 4) every item referencing an option set has both an option set name and an option value.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Created by Square,Example item,Example item name for customers to see,Small,Ounce 1.000,A12345,100% organic soft cotton t-shirt,"Separate multiple categories with a comma. Indicate subcategories by including their category hierarchy with the greater-than symbol. For example: New arrivals, Women’s > Accessories > Hats & Beanies",Sales of this item will be attributed to the Reporting Category in the category sales report.,Search engine display name,Search engine description,Identifier within a URL. Use hyphens instead of spaces.,653412483659,"Visible, Hidden, Unavailable","Physical, Prepared food and beverage, Digital, Donation, Event, Membership, Other",,Social media link title,Social media link description,,,,,24.99,20.99,Y or N,Y or N,Y or N,Y or N,Y or N,Sizes,Small,12.99,KT's Clothes,ABC123,Y or N,10,15,Y or N,5,$10.99,Y or N,10,15,Y or N,5,$10.99
,Skid Mount (110v) Kit w/ Tucker 40 and Hose Reel,Tucker® Water Fed Pole - Skid Mount Kit - w/ 40 Hose Reel,Regular,,10700-WALL-110-KIT-40,"This kit is designed for those looking for a full kit who may be t ight on space, or simply want a water fed purification system you can put on a skid or mount in a van This bundle includes our: Tucker® Skid Mount 4-Stage RO/DI System Tucker® Hand Carry Hose Reel with 150' of 3/8"" ID hose A Tucker® water fed pole of your choice The Tucker® Skid Mount If you're tight on space or you simply want a water fed purification system you can put on a skid or mount in a van this system is an excellent choice. Capable of working off of feed water from a garden hose or siphoning a holding tank. The Tucker® Skid Mount is ideal for those looking to fill their own tank systems. Includes: Powder coated aluminum panel. (4) Stainless Steel Filter Housings, fittings, plumbing, bypass valve, I/O Ports (3/4 GHT). 21"" Carbon/Sediment pre-filter, (2) 21"" RO Membranes, and a 21"" DI post-filter. 5.3GPM Adjustable 110v Rotary Vein pump w/ 1/2hp Motor. Regulated to 150psi MAX. Waterproof on/off switch OR...",Tucker > Accessories,Tucker,Tucker® Water Fed Pole - Skid Mount Kit - w/ 40 Hose Reel | AZ Cleaning...,"This kit is designed for those looking for a full kit who may be t ight on space, or simply want a water fed purification system you can put on a skid or...",tucker-water-fed-pole-skid-mount-kit,,Hidden,Physical,199.999,Tucker® Water Fed Pole - Skid Mount Kit - w/ 40 Hose Reel | AZ Cleaning...,"This kit is designed for those looking for a full kit who may be t ight on space, or simply want a water fed purification system you can put on a skid or...",N,N,N,N,6529.66,,N,Y,N,Y,N,,,4570.76,Tucker,10700-WALL-110-KIT-40,N,,,N,,,Y,,,N,,6529.66
,Skid Mount (12v) Kit w/ Tucker 40 and Hose Reel,Tucker® Water Fed Pole - Skid Mount Kit - 12v w/ 40 Hose Reel,Regular,,10700-WALL-12-KIT-40,"This kit is designed for those looking for a full kit who may be t ight on space, or simply want a water fed purification system you can put on a skid or mount in a van This bundle includes our: Tucker® Skid Mount 4-Stage RO/DI System Tucker® Hand Carry Hose Reel with 150' of 3/8"" ID hose A Tucker® water fed pole of your choice The Tucker® Skid Mount If you're tight on space or you simply want a water fed purification system you can put on a skid or mount in a van this system is an excellent choice. Capable of working off of feed water from a garden hose or siphoning a holding tank. The Tucker® Skid Mount is ideal for those looking to fill their own tank systems. Includes: Powder coated aluminum panel. (4) Stainless Steel Filter Housings, fittings, plumbing, bypass valve, I/O Ports (3/4 GHT). 21"" Carbon/Sediment pre-filter, (2) 21"" RO Membranes, and a 21"" DI post-filter. 5.3GPM Adjustable 110v Rotary Vein pump w/ 1/2hp Motor. Regulated to 150psi MAX. Waterproof on/off switch OR...",Tucker > Accessories,Tucker,Tucker® Water Fed Pole - Skid Mount Kit - 12v w/ 40 Hose Reel | AZ Cleaning...,"This kit is designed for those looking for a full kit who may be t ight on space, or simply want a water fed purification system you can put on a skid or...",tucker-water-fed-pole-skid-mount-kit-10700-wall-12-kit-40,,Hidden,Physical,199.999,Tucker® Water Fed Pole - Skid Mount Kit - 12v w/ 40 Hose Reel | AZ Cleaning...,"This kit is designed for those looking for a full kit who may be t ight on space, or simply want a water fed purification system you can put on a skid or...",N,N,N,N,6423.93,,N,Y,N,Y,N,,,4496.75,Tucker,10700-WALL-12-KIT-40,N,,,N,,,Y,,,N,,6423.93
,Skid Mount (12v) Kit w/ Tucker 50HM and Hose Reel,Tucker® Water Fed Pole - Skid Mount Kit - 12v w/ Hose Reel,Regular,,10700-WALL-12-KIT-50,"This kit is designed for those looking for a full kit who may be t ight on space, or simply want a water fed purification system you can put on a skid or mount in a van This bundle includes our: Tucker® Skid Mount 4-Stage RO/DI System Tucker® Hand Carry Hose Reel with 150' of 3/8"" ID hose A Tucker® water fed pole of your choice The Tucker® Skid Mount If you're tight on space or you simply want a water fed purification system you can put on a skid or mount in a van this system is an excellent choice. Capable of working off of feed water from a garden hose or siphoning a holding tank. The Tucker® Skid Mount is ideal for those looking to fill their own tank systems. Includes: Powder coated aluminum panel. (4) Stainless Steel Filter Housings, fittings, plumbing, bypass valve, I/O Ports (3/4 GHT). 21"" Carbon/Sediment pre-filter, (2) 21"" RO Membranes, and a 21"" DI post-filter. 5.3GPM Adjustable 110v Rotary Vein pump w/ 1/2hp Motor. Regulated to 150psi MAX. Waterproof on/off switch OR...",Tucker > Accessories,Tucker,Tucker® Water Fed Pole - Skid Mount Kit - 12v w/ Hose Reel | AZ Cleaning...,"This kit is designed for those looking for a full kit who may be t ight on space, or simply want a water fed purification system you can put on a skid or...",tucker-water-fed-pole-skid-mount-kit-10700-wall-12-kit-50,,Hidden,Physical,199.999,Tucker® Water Fed Pole - Skid Mount Kit - 12v w/ Hose Reel | AZ Cleaning...,"This kit is designed for those looking for a full kit who may be t ight on space, or simply want a water fed purification system you can put on a skid or...",N,N,N,N,7425.87,,N,Y,N,Y,N,,,5198.11,Tucker,10700-WALL-12-KIT-50,N,,,N,,,Y,,,N,,7425.87
,Small Filter Wrench - 2.5in Housings,2.5 Inch Filter Wrench,Regular,,20036-SM,This is the filter wrench needed to open the 2.5 inch filter housings found on the Tucker® Systems.,Tucker > Pure Water Systems,Tucker,2.5 Inch Filter Wrench | Pure Water Systems | AZ Cleaning Supplies,This is the filter wrench needed to open the 2.5 inch filter housings found on the Tucker® Systems. Available at AZ Cleaning Supplies.,2-5-inch-filter-wrench,,Hidden,Physical,1.001,2.5 Inch Filter Wrench | Pure Water Systems | AZ Cleaning Supplies,This is the filter wrench needed to open the 2.5 inch filter housings found on the Tucker® Systems. Available at AZ Cleaning Supplies.,N,N,N,N,10.93,,N,Y,N,Y,N,,,7.65,Tucker,20036-SM,N,,,N,,,Y,,,N,,10.93
,Smart Wash Delivery Pump w/ 2 90 degree elbows,Smart Wash Delivery Pump w/ 2 90 degree elbows,Regular,,12033-WE,Smart Wash Delivery Pump w/ 2 90 degree elbows | Official Tucker SKU: 12033-WE | Category: Pure Water Systems,Tucker > Pure Water Systems,Tucker,Smart Wash Delivery Pump w/ 2 90 degree elbows | AZ Cleaning Supplies,Smart Wash Delivery Pump w/ 2 90 degree elbows. Category: Pure Water Systems. Vendor code: 12033-WE. Available at AZ Cleaning Supplies.,smart-wash-delivery-pump-w-2-90-degree-elbows,,Hidden,Physical,,Smart Wash Delivery Pump w/ 2 90 degree elbows | AZ Cleaning Supplies,Smart Wash Delivery Pump w/ 2 90 degree elbows. Category: Pure Water Systems. Vendor code: 12033-WE. Available at AZ Cleaning Supplies.,N,N,N,N,377.91,,N,Y,N,Y,N,,,264.54,Tucker,12033-WE,N,,,N,,,Y,,,N,,377.91
,Solar Alpha 20,Solar Alpha 20,Regular,,T-20ALPHA-SOLAR,Solar Alpha 20 | Official Tucker SKU: T-20ALPHA-SOLAR | Category: Catalog,Tucker > Catalog,Tucker,Solar Alpha 20 | Catalog | AZ Cleaning Supplies,Solar Alpha 20. Category: Catalog. Vendor code: T-20ALPHA-SOLAR. Available at AZ Cleaning Supplies.,solar-alpha-20,,Hidden,Physical,,Solar Alpha 20 | Catalog | AZ Cleaning Supplies,Solar Alpha 20. Category: Catalog. Vendor code: T-20ALPHA-SOLAR. Available at AZ Cleaning Supplies.,N,N,N,N,393.65,,N,Y,N,Y,N,,,275.56,Tucker,T-20ALPHA-SOLAR,N,,,N,,,Y,,,N,,393.65
,Solar Alpha 20 Honey Badger,Tucker® Alpha Solar Honey Badger - 20,Regular,,T-20ALPHA-SOLAR-HB,"Specifically designed for Solar Panel Cleaning. The Tucker® Alpha SOLAR range of brushes are the latest in a line of innovated products from Tucker®. Developed with the assistance of solar panel cleaning professionals. The Alpha Solar-20-HB and 32 are heavy weighted brush designed to apply downward pressure onto the solar panels to aid in cleaning heavily soiled surfaces. Unlike most other adapted window cleaning brushes sold to solar panel cleaners, this brush is designed to be used specifically on solar panels. Featuring 2 (20"") or (32"") full length rinse bars that extend the entire width of the brush each with independent shut off valves in the event you do not have enough water flow for both rinse bars. You will need a boost pump on your system in order to accomplish enough flow to run both of these rinse bars. Tucker® built in swivel feature for easy side to side action. Each end has built in protection to ensure many years of use. The REPLACEABLE brushes are made from a...",Tucker > Catalog,Tucker,Tucker® Alpha Solar Honey Badger - 20 | Catalog | AZ Cleaning Supplies,Specifically designed for Solar Panel Cleaning. The Tucker® Alpha SOLAR range of brushes are the latest in a line of innovated products from Tucker®....,solar-alpha-20-honey-badger,,Hidden,Physical,3,Tucker® Alpha Solar Honey Badger - 20 | Catalog | AZ Cleaning Supplies,Specifically designed for Solar Panel Cleaning. The Tucker® Alpha SOLAR range of brushes are the latest in a line of innovated products from Tucker®....,N,N,N,N,393.65,,N,Y,N,Y,N,,,275.56,Tucker,T-20ALPHA-SOLAR-HB,N,,,N,,,Y,,,N,,393.65
,Solar Alpha 32 Honey Badger,Tucker® Alpha Solar Honey Badger - 32,Regular,,T-32ALPHA-SOLAR-HB,"Specifically designed for Solar Panel Cleaning. The Tucker® Alpha SOLAR range of brushes are the latest in a line of innovated products from Tucker®. Developed with the assistance of solar panel cleaning professionals. The Alpha Solar-20-HB and 32 are heavy weighted brush designed to apply downward pressure onto the solar panels to aid in cleaning heavily soiled surfaces. Unlike most other adapted window cleaning brushes sold to solar panel cleaners, this brush is designed to be used specifically on solar panels. Featuring 2 (20"") or (32"") full length rinse bars that extend the entire width of the brush each with independent shut off valves in the event you do not have enough water flow for both rinse bars. You will need a boost pump on your system in order to accomplish enough flow to run both of these rinse bars. Tucker® built in swivel feature for easy side to side action. Each end has built in protection to ensure many years of use. The REPLACEABLE brushes are made from a...",Tucker > Catalog,Tucker,Tucker® Alpha Solar Honey Badger - 32 | Catalog | AZ Cleaning Supplies,Specifically designed for Solar Panel Cleaning. The Tucker® Alpha SOLAR range of brushes are the latest in a line of innovated products from Tucker®....,solar-alpha-20-honey-badger-t-32alpha-solar-hb,,Hidden,Physical,3,Tucker® Alpha Solar Honey Badger - 32 | Catalog | AZ Cleaning Supplies,Specifically designed for Solar Panel Cleaning. The Tucker® Alpha SOLAR range of brushes are the latest in a line of innovated products from Tucker®....,N,N,N,N,469.99,,N,Y,N,Y,N,,,328.99,Tucker,T-32ALPHA-SOLAR-HB,N,,,N,,,Y,,,N,,469.99
,Solar Boost 27 - BARE POLE (no tips included),Tucker® - Solar Boost 27 - Bare,Regular,,SOLAR-BOOST-BARE,"TUCKER® - SOLAR BOOST 27 CARBON FIBER WATER FED POLE Looking for a new water fed pole, but don't need any of the attachments, fittings, tubing, or brush. This is the solution for you! We are now offering versions of all of our poles without the added accessories. No tips or accessories included. If you would like to include a Euro or ACME tip (or both), please click the links below and add them to your cart. Euro Tip ACME Tip Accessories for this pole include: The Tucker® Reach Around Gooseneck w/ Quick Release The Tucker® Swivel Assembly w/ Quick Release Tucker® Carbon Fiber Goosenecks Male and Female Quick Connect 5/16"" OD Pole Hose This economy line of carbon fiber water fed poles are built right here in the USA. Carbon fiber gives the Tucker® 30 excellent rigidity, allowing you to apply ample cleaning pressure while saving your body during those long summer days. All Tucker® window cleaning equipment is guaranteed to last, and we back it up with our well-known customer service....",Tucker > Water Fed Pole Parts,Tucker,Tucker® - Solar Boost 27 - Bare | Water Fed Pole Parts | AZ Cleaning Supplies,"TUCKER® - SOLAR BOOST 27 CARBON FIBER WATER FED POLE Looking for a new water fed pole, but don't need any of the attachments, fittings, tubing, or brush....",solar-boost-27-bare-pole-no-tips-included,,Hidden,Physical,3,Tucker® - Solar Boost 27 - Bare | Water Fed Pole Parts | AZ Cleaning Supplies,"TUCKER® - SOLAR BOOST 27 CARBON FIBER WATER FED POLE Looking for a new water fed pole, but don't need any of the attachments, fittings, tubing, or brush....",N,N,N,N,823.32,,N,Y,N,Y,N,,,576.33,Tucker,SOLAR-BOOST-BARE,N,,,N,,,Y,,,N,,823.32
,Solar Boost 27 w/ Alpha solar brush,Solar Boost 27' Water-Fed Pole Kit w/ XL Alpha Badger Solar Brush,Regular,,SOLAR-BOOST-COMPLETE,"What's included: 1 Tucker® - Solar Boost 27' Carbon Fiber Water Fed Pole 1 Tucker® XL Alpha Badger Solar Brush 100' Tucker® 5/16"" OD Pole Tubing 1 Set of Male and Female Quick-Connect Fittings (1) Tucker® Solar Boost 27' Water Fed Pole The Tucker® Solar Boost water fed pole is an incredible tool for solar panel cleaners everywhere. Tucker® is the oldest name in the industry, delivering the highest quality components with unique features that simplify your day. Made right here in the USA. Each of our Solar Boost water-fed poles comes with a water-fed brush designed specifically for solar panel cleaning, 100' of pole tubing, and male and female quick connects. This pole is made of high quality carbon fiber. (1) Tucker® Alpha BADGER Solar Brush Specifically designed for Solar Panel Cleaning. The Tucker® Alpha SOLAR range of brushes is the latest in a line of innovated products from Tucker®. Developed with the assistance of solar panel cleaning professionals. The Alpha Solar Badger is...",Tucker > Accessories,Tucker,Solar Boost 27' Water-Fed Pole Kit w/ XL Alpha Badger Solar Brush | AZ...,"What's included: 1 Tucker® - Solar Boost 27' Carbon Fiber Water Fed Pole 1 Tucker® XL Alpha Badger Solar Brush 100' Tucker® 5/16"" OD Pole Tubing 1 Set of...",solar-boost-27-water-fed-pole-kit-w-alpha-solar-brush,,Hidden,Physical,11.001,Solar Boost 27' Water-Fed Pole Kit w/ XL Alpha Badger Solar Brush | AZ...,"What's included: 1 Tucker® - Solar Boost 27' Carbon Fiber Water Fed Pole 1 Tucker® XL Alpha Badger Solar Brush 100' Tucker® 5/16"" OD Pole Tubing 1 Set of...",N,N,N,N,999.91,,N,Y,N,Y,N,,,699.94,Tucker,SOLAR-BOOST-COMPLETE,N,,,N,,,Y,,,N,,999.91
,"Sorbo 14"" Yellow Jacket Washer Sleeve w/ Full length Velcro Closure","Sorbo 14"" Yellow Jacket Washer Sleeve w/Full length Velcro Closure",Regular,,SORBO-3009,"14"" Sorbo Yellow Jacket replacement washer sleeve. Known for its high quality construction and ability to hold the perfect amount of cleaning solution. 14"" version has velcro securing pieces to hold into place.",Tucker > Catalog,Tucker,"Sorbo 14"" Yellow Jacket Washer Sleeve w/Full length Velcro Closure | AZ...","14"" Sorbo Yellow Jacket replacement washer sleeve. Known for its high quality construction and ability to hold the perfect amount of cleaning solution. 14""...",sorbo-14-yellow-jacket-washer-sleeve-w-full-length-velcro-closure,,Hidden,Physical,,"Sorbo 14"" Yellow Jacket Washer Sleeve w/Full length Velcro Closure | AZ...","14"" Sorbo Yellow Jacket replacement washer sleeve. Known for its high quality construction and ability to hold the perfect amount of cleaning solution. 14""...",N,N,N,N,14.17,,N,Y,N,Y,N,,,9.92,Tucker,SORBO-3009,N,,,N,,,Y,,,N,,14.17
,"Sorbo 18"" Yellow Jacket Washer Sleeve w/ Brass Snaps","Sorbo 18"" Yellow Jacket Washer Sleeve w/Brass Snaps",Regular,,SORBO-3004,"The Sörbo traditional classic Yellow Jacket™ washer sleeve with brass snap closure. Micro washing sleeve washers have been very popular since the 90's and Sörbo is the only company that has never changed the high quality, high performance material. It holds much more water which makes it possible to wash many more windows without having to re-wet every window. It also lays the water on the window much more evenly with less effort. Includes protective material on each end.",Tucker > Catalog,Tucker,"Sorbo 18"" Yellow Jacket Washer Sleeve w/Brass Snaps | AZ Cleaning Supplies",The Sörbo traditional classic Yellow Jacket™ washer sleeve with brass snap closure. Micro washing sleeve washers have been very popular since the 90's and...,sorbo-18-yellow-jacket-washer-sleeve-w-brass-snaps,,Hidden,Physical,,"Sorbo 18"" Yellow Jacket Washer Sleeve w/Brass Snaps | AZ Cleaning Supplies",The Sörbo traditional classic Yellow Jacket™ washer sleeve with brass snap closure. Micro washing sleeve washers have been very popular since the 90's and...,N,N,N,N,18.89,,N,Y,N,Y,N,,,13.23,Tucker,SORBO-3004,N,,,N,,,Y,,,N,,18.89
,"Sorbo 18"" Yellow Jacket Washer Sleeve w/ Full length Velcro Closure","Sorbo 18"" Yellow Jacket Washer Sleeve w/Full length Velcro Closure",Regular,,SORBO-3010,"18"" Sorbo Yellow Jacket replacement washer sleeve. Known for its high quality construction and ability to hold the perfect amount of cleaning solution. 18"" version has velcro securing pieces to hold into place.",Tucker > Catalog,Tucker,"Sorbo 18"" Yellow Jacket Washer Sleeve w/Full length Velcro Closure | AZ...","18"" Sorbo Yellow Jacket replacement washer sleeve. Known for its high quality construction and ability to hold the perfect amount of cleaning solution. 18""...",sorbo-18-yellow-jacket-washer-sleeve-w-full-length-velcro-closure,,Hidden,Physical,,"Sorbo 18"" Yellow Jacket Washer Sleeve w/Full length Velcro Closure | AZ...","18"" Sorbo Yellow Jacket replacement washer sleeve. Known for its high quality construction and ability to hold the perfect amount of cleaning solution. 18""...",N,N,N,N,16.87,,N,Y,N,Y,N,,,11.81,Tucker,SORBO-3010,N,,,N,,,Y,,,N,,16.87
,"Sorbo 6"" Yellow Jacket Washer Sleeve w/ Brass Snaps","Sorbo 6"" Yellow Jacket Washer Sleeve w/ Brass Snaps",Regular,,SORBO-3001,"Sorbo 6"" Yellow Jacket Washer Sleeve w/ Brass Snaps | Official Tucker SKU: SORBO-3001 | Category: Catalog",Tucker > Catalog,Tucker,"Sorbo 6"" Yellow Jacket Washer Sleeve w/ Brass Snaps | AZ Cleaning Supplies","Sorbo 6"" Yellow Jacket Washer Sleeve w/ Brass Snaps. Category: Catalog. Vendor code: SORBO-3001. Available at AZ Cleaning Supplies.",sorbo-6-yellow-jacket-washer-sleeve-w-brass-snaps,,Hidden,Physical,,"Sorbo 6"" Yellow Jacket Washer Sleeve w/ Brass Snaps | AZ Cleaning Supplies","Sorbo 6"" Yellow Jacket Washer Sleeve w/ Brass Snaps. Category: Catalog. Vendor code: SORBO-3001. Available at AZ Cleaning Supplies.",N,N,N,N,11.29,,N,Y,N,Y,N,,,7.90,Tucker,SORBO-3001,N,,,N,,,Y,,,N,,11.29
